OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
22,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1015771,Bristol_Bay_1015771,1015771.000000000000000,1015771,549600.000000000000000,2511880600.000000000000000,1959145800.000000000000000,552734800.000000000000000,22.0048199,22,1571.000000000000000,157100.000000000000000,0,23,23,2.663908338637810,4.514390569825830,4185.000000000000000,24,0,10,0,5,0,2164,279.786776409675042,270.468542205391373,0.000000000048448,79.290740966796875,6.416837000052151,9.224587480580924,22,1571.000000000000000,157100.000000000000000,0.000000000048448,27.267234802246094,27.267234802197645,2.128861343214550,4.312594838250423,3344.441170190057619,0.000000079586520,6.389703750610352,2456593300.000000000000000,55287300.000000000000000,2.2010322,33846601.941966190934181,1.347460621415134,74361268.857701495289803,2.960382307093000,462.998698528359000,465.128004823725064,417.932155295122868,463.030819383453206,441.979651859005344,489.187756954442250,444.849247977710320,473.658070178721516,477.794087511407952,474.407823913650759,459.166282167657414,491.926403978792337,467.146537557790396,415.464160801324397,430.831048643875704,430.288161236657288,464.927072726106019,472.989037754973140,435.590775033734246
23,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1015821,Bristol_Bay_1015821,1015821.000000000000000,1015821,751560.000000000000000,7010386300.000000000000000,5850097900.000000000000000,1160288400.000000000000000,16.5509911,23,1141.000000000000000,114100.000000000000000,0,14,14,0.130587204206836,1.060626089046124,149.000000000000000,14,0,6,0,0,0,2164,166.894213518589993,232.807198872963824,0.000000000005732,79.290740966796875,5.512544437752931,8.674992241886699,23,1141.000000000000000,114100.000000000000000,0.000000000089866,22.473844528198242,22.473844528108376,0.353505103620241,2.336454932419884,403.349323230695234,0.000000001771149,0.000000003323608,6794763200.000000000000000,215623100.000000000000000,3.0757663,41999219.767195671796799,0.599099935009226,1427923045.292282581329346,20.368678474854981,458.416158275936198,463.774306390848267,415.249065572894665,462.824681213109386,433.247322184213715,486.498991015183037,450.165671965126364,471.673156015905079,478.981671177995963,475.835692877086217,453.897975418552278,488.975694813103360,469.318343839366605,411.989043141372747,424.157244077597227,420.370939250308368,459.148736100554061,465.734260372506185,429.771338991532559
24,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1016325,Bristol_Bay_1016325,1016325.000000000000000,1016325,136380.000000000000000,351941000.000000000000000,302127300.000000000000000,49813700.000000000000000,14.1539917,24,3355.000000000000000,335500.000000000000000,39,69,30,42.746646795827154,5.482573660454626,143415.000000000000000,31,42,45,41,50,39,1843,381.469377253572929,312.453398902064180,0.000000704093395,73.548057556152344,15.524108224323811,12.123254778356452,24,3355.000000000000000,335500.000000000000000,0.000001004477895,26.459472656250000,26.459471651772105,2.528114206223406,4.314018549119888,8481.823161879528925,0.679314553737640,7.411088085174561,350363500.000000000000000,1577500.000000000000000,0.4482285,8152617.825229488313198,2.316472881883466,880449.685060360934585,0.250169683287926,502.928044757504438,499.829908138010182,455.200931690253697,489.155468956441837,480.515728204443008,505.732859200836060,487.365368911267069,503.842416768722160,498.492529713789622,500.085427955253294,479.838970452435092,509.110689859952231,499.450316956532504,445.920482978683026,467.241988287811751,459.316149013608822,484.299586294292965,488.998053935177495,475.114986318733031
25,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1016515,Bristol_Bay_1016515,1016515.000000000000000,1016515,71140.000000000000000,58106400.000000000000000,37588200.000000000000000,20518200.000000000000000,35.3114281,25,2797.000000000000000,279700.000000000000000,38,69,31,44.292098677154080,7.264509487793079,123885.000000000000000,32,41,69,41,57,38,582,214.428796139495887,110.139395295283379,0.000000805457546,55.844463348388672,10.596364608588367,7.465022291981716,25,2797.000000000000000,279700.000000000000000,0.000000842041516,30.690196990966797,30.690196148925281,3.419518406368951,4.720341799698888,9564.392982613955610,2.441334009170532,9.584880828857422,57958400.000000000000000,148000.000000000000000,0.2547052,,,108873.229566230074852,0.187368740046243,478.751407762305973,489.300479809457329,426.046691930663712,478.166035066709640,453.854491071551820,498.846574559769351,472.794084644723341,480.765280588717019,488.941326600856769,489.236233874411937,456.394830862000504,495.459963102168672,486.020101055993052,409.686292731952165,421.007000949986548,420.554627373232734,470.330667534040970,468.575568267865890,443.157980876465103
26,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1016825,Bristol_Bay_1016825,1016825.000000000000000,1016825,78920.000000000000000,70351600.000000000000000,65902300.000000000000000,4449300.000000000000000,6.3243766,26,13973.000000000000000,1397300.000000000000000,4,11,7,7.387389966363697,1.433116267650464,103224.000000000000000,8,7,11,8,9,4,983,156.906388767277662,214.462473850941421,0.000000004705060,68.529174804687500,7.533034845802682,9.779914875661937,26,13973.000000000000000,1397300.000000000000000,0.000000012535467,9.112061500549316,9.112061488013850,0.958465420715178,1.485037586275712,13392.637323653189014,0.000000242782193,3.367624759674072,63199600.000000000000000,7152000.000000000000000,10.1660805,,,4643240.526917227543890,6.600049646230118,447.442045185299605,457.277830311149557,424.508233707295972,470.483517637012085,423.848525985406241,488.315572442544806,460.786161230943264,468.804138041026988,484.207788025371030,478.524709935169312,438.041535841539542,481.857683406550052,470.460315000543289,417.175407214719314,415.382437153591297,418.175358398700325,446.665710662373613,462.597404745508243,445.949705707672422
27,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1021823,Bristol_Bay_1021823,1021823.000000000000000,1021823,71900.000000000000000,42784700.000000000000000,37701100.000000000000000,5083600.000000000000000,11.8818178,27,2164.000000000000000,216400.000000000000000,3,10,7,5.634473197781883,1.860409130992173,12193.000000000000000,8,4,10,6,8,3,69,25.637019775760844,12.770159611977704,0.000000002963972,19.254791259765625,1.103948932813111,1.672019732926083,27,2164.000000000000000,216400.000000000000000,0.000000018973646,5.759878635406494,5.759878616432848,1.344521951241685,1.458117615379486,2909.545502487005706,0.678999781608582,3.434995651245117,35034000.000000000000000,7750700.000000000000000,18.1155872,,,3228016.991836609318852,7.544792862487312,414.523728281455760,439.730945006939749,377.317664232811751,435.920785271149100,397.519152220003491,469.266893675365679,404.566517126955262,451.643103772372740,471.052589283419422,461.638348538034222,427.926830860712300,470.240690704217911,449.288655225410309,388.958768193818969,388.537374494540529,387.878515556961872,407.436546417907266,446.907419398600496,384.707151238859240
28,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1021914,Bristol_Bay_1021914,1021914.000000000000000,1021914,77500.000000000000000,132157000.000000000000000,120230800.000000000000000,11926200.000000000000000,9.0242662,28,1.000000000000000,100.000000000000000,91,91,0,91.000000000000000,0.000000000000000,91.000000000000000,1,91,91,91,91,91,1843,516.412248310722475,371.572498577524527,0.000002285829396,71.824729919433594,18.746033994969451,12.626535535063939,28,1.000000000000000,100.000000000000000,0.000002467947979,0.000002467947979,0.000000000000000,0.000002467947979,0.000000000000000,0.000002467947979,0.000002467947979,0.000002467947979,132041000.000000000000000,116000.000000000000000,0.0877744,8152617.825229487381876,6.168888386713899,56491.310951842817303,0.042745606325691,518.995708891694790,507.544596199974251,478.023022617037043,496.987463395808732,498.194213700367754,512.098561559360292,498.064095734620082,517.847663763555488,504.768824958200412,509.639741368214573,500.611017955922250,519.658372239089999,510.409433476844413,466.597371308374875,486.368015315124637,486.851702142144802,494.969409868566856,499.442644733160421,493.137714233834913
29,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1021984,Bristol_Bay_1021984,1021984.000000000000000,1021984,105340.000000000000000,100553300.000000000000000,82255500.000000000000000,18297800.000000000000000,18.1971149,29,2996.000000000000000,299600.000000000000000,13,21,8,15.048397863818417,1.335054529739744,45085.000000000000000,9,14,21,15,17,13,110,43.367107792584278,16.904622576541414,0.000000039078877,27.873329162597656,1.854632588645602,2.478021931663386,29,2996.000000000000000,299600.000000000000000,0.000000125825409,16.746076583862305,16.746076458036896,1.330953145077147,2.119761429007894,3987.535622651131689,0.000000461206966,3.434994578361511,93004400.000000000000000,7548900.000000000000000,7.5073619,,,15630203.987514715641737,15.544197940310974,432.043195520667382,442.703302239795789,390.101708671225424,440.248514337436518,399.023240392729235,465.473595599513430,436.245423305820054,453.307963163279283,468.889497153176478,460.784050383657416,443.931247444361645,478.393598691563739,461.020208702644254,390.709011695463005,401.627135317674799,393.709069688599357,439.722208436250014,439.652356900237294,401.984223267958043
30,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1022284,Bristol_Bay_1022284,1022284.000000000000000,1022284,153600.000000000000000,217601900.000000000000000,181027200.000000000000000,36574700.000000000000000,16.8080788,30,780.000000000000000,78000.000000000000000,7,10,3,8.264102564102567,0.701276191791019,6446.000000000000000,4,8,10,8,9,7,125,35.506587947991548,18.569468768018037,0.000000003256182,27.873329162597656,1.653700914887601,2.298470185140008,30,780.000000000000000,78000.000000000000000,0.000000127630102,3.435976743698120,3.435976616068018,1.022783655133818,1.325494387199905,797.771251004377973,0.000000245164117,3.367458820343018,189300100.000000000000000,28301800.000000000000000,13.0062284,,,30792490.794587723910809,14.150837283400431,429.681798224227634,447.257098725635615,389.315641337211957,444.927797816162467,401.163499788974889,470.292219935100150,436.559900023348746,454.164486365810774,470.519134201987185,460.626739914396410,450.658077229880973,478.488734840866243,463.941391289146111,390.074305314509331,399.035320237462031,394.007650854894905,444.749185723704898,441.411941855897965,397.193430855246902
31,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1023034,Bristol_Bay_1023034,1023034.000000000000000,1023034,515320.000000000000000,3257846600.000000000000000,2803880800.000000000000000,453965800.000000000000000,13.9345360,31,9215.000000000000000,921500.000000000000000,4,44,40,5.155290287574611,4.146513412236848,47506.000000000000000,41,4,42,4,6,4,1843,132.098319730584336,204.416155769489819,0.000000001890819,78.008560180664062,6.340816890003361,9.331337460422249,31,9215.000000000000000,921500.000000000000000,0.000000102792562,22.406650543212891,22.406650440420329,0.413495539043506,1.872114299220648,3810.361392285911279,0.000000108700014,0.000000405232049,3200848700.000000000000000,56997900.000000000000000,1.7495575,8152617.825229488313198,0.250245601656919,1216169329.753090381622314,37.330466380863065,470.377070917324090,474.223172476340892,428.022338848559741,473.262974205898956,439.669698981424176,493.313994896747715,468.725340180593378,482.945058768324373,486.384874888488184,487.567797700517190,454.180396006273952,493.589722997951242,483.615040131420130,420.700786125591208,429.547717707616528,423.152207516072508,466.598860632512356,466.257123402344462,442.155644527500840
32,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1024403,Bristol_Bay_1024403,1024403.000000000000000,1024403,49980.000000000000000,54853000.000000000000000,44637200.000000000000000,10215800.000000000000000,18.6239586,32,2007.000000000000000,200700.000000000000000,190,227,37,201.369706028898662,10.487748282598165,404149.000000000000000,38,193,201,195,219,190,1043,406.139667839493598,189.434836495616310,0.000005011702797,58.034931182861328,6.776124698251007,6.804589390220812,32,2007.000000000000000,200700.000000000000000,0.000005141669590,26.688816070556641,26.688810928887051,4.220582098248132,5.235690056778684,8470.708271183999386,2.871189832687378,11.983636093139650,53265900.000000000000000,1587100.000000000000000,2.8933694,,,252301.636906810686924,0.459959595476657,497.388058994033202,485.277020399974788,440.988782746614277,485.863666526901966,471.394702204072189,503.999008258434060,478.539797276352033,494.744805206647129,478.098711100581170,499.203261444223017,483.367484002701474,509.820839334216714,491.129881683770066,422.538730789566330,441.384894171687790,455.103901336303011,480.895611908192791,486.869093759683267,459.565857838223224
33,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1025113,Bristol_Bay_1025113,1025113.000000000000000,1025113,80040.000000000000000,121344300.000000000000000,79126400.000000000000000,42217900.000000000000000,34.7918282,33,11051.000000000000000,1105100.000000000000000,142,196,54,162.779476970409064,13.238242745089558,1798876.000000000000000,55,156,196,159,183,142,1627,464.050800078791383,232.215887053881801,0.000003840461432,77.208686828613281,11.972022584264499,11.855107125018149,33,11051.000000000000000,1105100.000000000000000,0.000003840461432,45.693092346191406,45.693088505729975,3.722178379027435,5.908303812548555,41133.793266632179439,2.442483186721802,8.942196846008301,121212000.000000000000000,132300.000000000000000,0.1090286,1511613.616686664521694,1.245722804191597,400612.435900028969627,0.330145244482047,507.252904339134830,489.301071414147316,455.129259470774912,492.534062168556204,475.161588966274280,511.778436234748369,486.992624293025244,501.356583704388186,486.717109909567739,505.950342949769095,493.644320334781128,516.011541539238578,502.236200629117036,440.650502743021093,455.784806538089356,465.717118150584099,489.243050559441713,496.695809362282375,474.572603739941883
34,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1025432,Bristol_Bay_1025432,1025432.000000000000000,1025432,93360.000000000000000,64275600.000000000000000,52812300.000000000000000,11463300.000000000000000,17.8346062,34,1193.000000000000000,119300.000000000000000,2,6,4,4.224643755238890,1.234389693670133,5040.000000000000000,5,5,6,5,5,2,91,37.348147664121818,18.629736675725944,0.000000006862969,22.013410568237305,1.650872650435228,2.036770068235763,34,1193.000000000000000,119300.000000000000000,0.000000050564008,10.035814285278320,10.035814234714312,1.225360444583312,2.419421924531359,1461.855010387891070,0.000000135708859,5.728235149383545,62218700.000000000000000,2056900.000000000000000,3.2001257,,,6125166.602457924745977,9.529536250860241,428.857623218133028,439.208607792055716,385.696693945031086,445.986195877666091,404.278438007323246,468.194609555257728,435.626746297146155,445.128265017055469,469.087627696169477,458.753369900062296,444.363706869491125,471.681586141022763,445.071549322802980,375.534656624739227,404.167020851128086,388.997886612920354,426.924729751814198,455.692965557249408,389.773156434364466
35,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1025533,Bristol_Bay_1025533,1025533.000000000000000,1025533,101180.000000000000000,131318800.000000000000000,95288700.000000000000000,36030100.000000000000000,27.4371223,35,5297.000000000000000,529700.000000000000000,134,255,121,150.247121011893285,16.808438409731192,795859.000000000000000,113,139,206,145,167,134,1006,368.262880867023739,149.318543570721232,0.000003467818942,49.872917175292969,6.246010698273959,5.246660730031629,35,5297.000000000000000,529700.000000000000000,0.000003467818942,21.824144363403320,21.824140895584378,3.357430622098573,3.370269055399185,17784.310005256138538,2.871149778366089,7.009790992736816,130713900.000000000000000,604900.000000000000000,0.4606347,,,1953483.371601386228576,1.487588503398894,488.258449374481984,478.600231594578929,415.977613241358313,484.286031554654926,458.693897739568740,502.947913724804266,467.850511932383768,488.324776388120995,480.713819117702940,495.553127822950159,477.944970417835407,498.543652082269773,491.027017315735975,421.041597559829199,428.204192391612935,445.941980751718063,478.447232110586242,481.873541416824821,456.089364206797711
36,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1025683,Bristol_Bay_1025683,1025683.000000000000000,1025683,90940.000000000000000,186900700.000000000000000,134842500.000000000000000,52058200.000000000000000,27.8533993,36,13682.000000000000000,1368200.000000000000000,190,225,35,200.177093992105881,6.338522502044739,2738823.000000000000000,36,198,225,198,209,190,1624,484.354653032329679,252.987400271657037,0.000004959595117,79.290740966796875,15.742992068016003,13.482616053406048,36,13682.000000000000000,1368200.000000000000000,0.000004959595117,23.059301376342773,23.059296416747657,2.205531292103146,3.100405092676367,30176.079138555240206,0.680058091878891,5.732504796981812,185100800.000000000000000,1799900.000000000000000,0.9630247,3134739.764626284129918,1.677222056753283,144962.500575081125135,0.077561240046228,508.095647046795591,493.952397717076678,468.352256572609519,492.962439948052577,490.686569927235212,508.346912558378449,492.980900553079039,505.775481846782895,489.129379932766597,509.288676821434763,497.599710969514661,519.321804038197229,504.327087592505166,456.854912260896413,479.172119205548427,472.873678910777357,489.573001599247050,498.123248334548691,478.355831733102207
37,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_1025783,Bristol_Bay_1025783,1025783.000000000000000,1025783,81800.000000000000000,118423100.000000000000000,101125100.000000000000000,17298000.000000000000000,14.6069479,37,863.000000000000000,86300.000000000000000,4,6,2,5.223638470451912,0.497779280691711,4508.000000000000000,3,5,4,5,6,4,120,27.683833643942872,13.142778745447075,0.000000001910930,30.560670852661133,1.823380397839104,2.642903767248781,37,863.000000000000000,86300.000000000000000,0.000000014776805,3.436009168624878,3.436009153848073,0.865180280624876,1.170159343131936,746.650582179268213,0.000000162482891,2.773288774490356,113886200.000000000000000,4536900.000000000000000,3.8310938,,,16720621.114811936393380,14.119391499472600,433.526570366348381,447.781442751025054,381.606199222542500,451.860095836847506,401.739296217149672,469.215001708415798,435.840818950682774,446.436149184247597,467.450348459349300,459.905594110148115,451.544891960567384,475.979304801899048,466.549977092066172,392.923982407852407,396.864660341338322,393.306416196299494,451.380032513645631,443.411515122163451,394.670054494263695
