series_id,date,n_values,min_temp_c,mean_temp_c,max_temp_c,flag
863,9/9/2020,24,10.57,10.879583,11.25,
863,9/10/2020,24,10.59,10.797916,11.1,
863,9/11/2020,24,10.39,10.726666,11.15,
863,9/12/2020,24,10.17,10.617084,11.08,
863,9/13/2020,24,10.49,10.7375,11.05,
863,9/14/2020,24,10.49,10.677083,10.88,
863,9/15/2020,24,10.64,10.905,11.32,
863,9/16/2020,24,10.61,10.861667,11.1,
863,9/17/2020,24,10.2,10.474584,10.88,
863,9/18/2020,24,9.93,10.169583,10.44,
863,9/19/2020,24,9.56,9.79125,10.03,
863,9/20/2020,24,9.31,9.5633335,9.76,
863,9/21/2020,24,9.44,9.755834,10.08,
863,9/22/2020,24,9.46,9.6725,9.93,
863,9/23/2020,24,9.24,9.352917,9.56,
863,9/24/2020,24,8.99,9.090417,9.21,
863,9/25/2020,24,8.79,8.915833,9.14,
863,9/26/2020,24,8.64,8.818334,9.02,
863,9/27/2020,24,8.62,8.7125,8.82,
863,9/28/2020,24,8.39,8.560417,8.69,
863,9/29/2020,24,8.44,8.614583,8.79,
863,9/30/2020,24,8.25,8.451667,8.72,
863,10/1/2020,24,8.72,8.805,8.87,
863,10/2/2020,24,8.67,8.882916,9.11,
863,10/3/2020,24,8.82,8.99875,9.19,
863,10/4/2020,24,8.67,8.808333,9.04,
863,10/5/2020,24,8.52,8.697917,8.97,
863,10/6/2020,24,8.3,8.464167,8.69,
863,10/7/2020,24,8.07,8.34375,8.57,
863,10/8/2020,24,8.47,8.53,8.59,
863,10/9/2020,24,8.17,8.35375,8.49,
863,10/10/2020,24,7.92,8.190833,8.39,
863,10/11/2020,24,8.1,8.227083,8.49,
863,10/12/2020,24,8,8.169167,8.37,
863,10/13/2020,24,7.75,7.8858333,8.07,
863,10/14/2020,24,7.62,7.741667,8,
863,10/15/2020,24,7.17,7.3870835,7.59,
863,10/16/2020,24,7.07,7.22,7.37,
863,10/17/2020,24,7.02,7.2208333,7.52,
863,10/18/2020,24,7.24,7.50125,7.82,
863,10/19/2020,24,6.97,7.14,7.49,
863,10/20/2020,24,7.07,7.207083,7.52,
863,10/21/2020,24,6.89,7.04625,7.22,
863,10/22/2020,24,6.66,7.0612497,7.44,
863,10/23/2020,24,6.91,7.1191664,7.39,
863,10/24/2020,24,7.09,7.204583,7.27,
863,10/25/2020,24,6.94,7.09125,7.19,
863,10/26/2020,24,6.51,6.7829165,6.94,
863,10/27/2020,24,6.71,6.8216667,6.94,
863,10/28/2020,24,6.2,6.5941668,6.99,
863,10/29/2020,24,6.31,6.4870834,6.56,
863,10/30/2020,24,5.49,5.9416666,6.23,
863,10/31/2020,24,5.23,5.4183335,5.75,
863,11/1/2020,25,4.3,4.8584,5.51,
863,11/2/2020,24,4.22,4.764167,5.13,
863,11/3/2020,24,3.88,4.4945836,4.71,
863,11/4/2020,24,3.59,4.2504168,5,
863,11/5/2020,24,2.69,3.8508334,4.92,
863,11/6/2020,24,3.12,3.5370834,4.82,
863,11/7/2020,24,3.62,4.9908333,5.75,
863,11/8/2020,24,4.38,5.05625,5.31,
863,11/9/2020,24,4.32,4.6691666,5.1,
863,11/10/2020,24,5.1,5.7408333,6.13,
863,11/11/2020,24,4.22,5.164583,6.05,
863,11/12/2020,24,4.06,4.6416664,5,
863,11/13/2020,24,4.45,4.6675,4.84,
863,11/14/2020,24,4.43,4.630417,4.87,
863,11/15/2020,24,3.8,4.3104167,4.82,
863,11/16/2020,24,4.27,4.5925,4.82,
863,11/17/2020,24,4.06,4.185,4.35,
863,11/18/2020,24,3.56,3.9491668,4.32,
863,11/19/2020,24,4.32,4.667917,4.84,
863,11/20/2020,24,4.51,4.7075,5.02,
863,11/21/2020,24,3.72,4.4504166,4.97,
863,11/22/2020,24,2.93,3.3741667,4.06,
863,11/23/2020,24,3.72,4.1241665,4.32,
863,11/24/2020,24,3.17,3.9066668,4.79,
863,11/25/2020,24,3.33,4.3504167,5.05,
863,11/26/2020,24,2.72,3.0175,3.27,
863,11/27/2020,24,2.88,3.38875,4.04,
863,11/28/2020,24,3.27,3.6920834,4.06,
863,11/29/2020,24,3.2,3.4841666,3.83,
863,11/30/2020,24,2.93,3.2420833,3.51,
863,12/1/2020,24,2.45,2.9983332,3.62,
863,12/2/2020,24,2.24,2.5225,2.82,
863,12/3/2020,24,2.13,2.6516666,2.88,
863,12/4/2020,24,2.18,2.335,2.56,
863,12/5/2020,24,0.91,1.3058333,2.07,
863,12/6/2020,24,0.61,1.3195833,1.99,
863,12/7/2020,24,1.62,2.0058334,2.34,
863,12/8/2020,24,1.07,1.495,2.02,
863,12/9/2020,24,1.02,1.6733333,2.18,
863,12/10/2020,24,1.26,1.4408333,1.7,
863,12/11/2020,24,1.53,2.8454168,3.72,
863,12/12/2020,24,1.62,2.3920834,3.78,
863,12/13/2020,24,2.61,2.98875,3.35,
863,12/14/2020,24,2.02,2.29125,2.61,
863,12/15/2020,24,1.91,2.3220832,2.66,
863,12/16/2020,24,1.81,2.3695834,2.98,
863,12/17/2020,24,2.13,2.5991666,3.06,
863,12/18/2020,24,2.34,2.52875,2.64,
863,12/19/2020,24,1.7,2.08125,2.34,
863,12/20/2020,24,0.83,1.2683333,1.81,
863,12/21/2020,24,1.43,2.475,3.25,
863,12/22/2020,24,2.34,2.7033334,3.01,
863,12/23/2020,24,1.59,1.9066666,2.29,
863,12/24/2020,24,1.86,2.2608333,2.66,
863,12/25/2020,24,2.05,2.2479167,2.37,
863,12/26/2020,24,1.48,1.7466667,2.02,
863,12/27/2020,24,1.97,2.3791666,2.5,
863,12/28/2020,24,2.24,2.3808334,2.64,
863,12/29/2020,24,2.26,2.8795834,3.22,
863,12/30/2020,24,2.61,2.7925,3.06,
863,12/31/2020,24,2.21,2.4516666,2.69,
863,1/1/2021,24,2.37,2.7283332,2.9,
863,1/2/2021,24,1.89,2.235,2.64,
863,1/3/2021,24,1.34,1.5229167,1.86,
863,1/4/2021,24,1.29,1.7575,2.29,
863,1/5/2021,24,1.32,1.6791667,1.86,
863,1/6/2021,24,1.53,1.6354166,1.75,
863,1/7/2021,24,1.13,1.40125,1.64,
863,1/8/2021,24,1.26,1.3483334,1.45,
863,1/9/2021,24,1.02,1.165,1.26,
863,1/10/2021,24,1.24,1.6291666,1.81,
863,1/11/2021,24,1.56,1.7125,1.89,
863,1/12/2021,24,1.4,1.4683334,1.59,
863,1/13/2021,24,1.43,1.5745833,1.81,
863,1/14/2021,24,1.15,1.6120833,1.89,
863,1/15/2021,24,1.18,1.51875,1.81,
863,1/16/2021,24,1.64,1.9154166,2.07,
863,1/17/2021,24,1.97,2.1216667,2.24,
863,1/18/2021,24,0.83,1.73625,2.24,
863,1/19/2021,24,0.63,1.17,1.83,
863,1/20/2021,24,1.56,1.735,2.16,
863,1/21/2021,24,1.94,2.2829168,2.48,
863,1/22/2021,24,2.24,2.3541665,2.42,
863,1/23/2021,24,1.99,2.1470833,2.29,
863,1/24/2021,24,1.75,1.84375,1.94,
863,1/25/2021,24,1.45,1.6679167,1.78,
863,1/26/2021,24,1.18,1.3354167,1.43,
863,1/27/2021,24,0.85,1.2016667,1.59,
863,1/28/2021,24,1.43,1.56625,1.64,
863,1/29/2021,24,1.1,1.3941667,1.53,
863,1/30/2021,24,0.8,0.90250003,1.04,
863,1/31/2021,24,0.44,0.54041666,0.74,
863,2/1/2021,24,0,0.31208333,0.72,
863,2/2/2021,24,0.47,1.0075,1.29,
863,2/3/2021,24,0.3,0.5495833,0.88,
863,2/4/2021,24,0.47,0.62875,0.85,
863,2/5/2021,24,0.52,0.8329167,1.04,
863,2/6/2021,24,0.47,0.62625,0.83,
863,2/7/2021,24,0.27,0.48458335,0.69,
863,2/8/2021,24,0,0.11875,0.27,
863,2/9/2021,24,0.14,0.55041665,0.91,
863,2/10/2021,24,0.93,1.04125,1.21,
863,2/11/2021,24,0.08,0.70208335,1.18,
863,2/12/2021,24,0.58,1.0920833,1.37,
863,2/13/2021,24,1.07,1.1766666,1.29,
863,2/14/2021,24,1.29,1.5429167,1.75,
863,2/15/2021,24,1.48,1.6091666,1.81,
863,2/16/2021,24,1.34,1.4870833,1.62,
863,2/17/2021,24,1.53,1.6025,1.72,
863,2/18/2021,24,1.18,1.5054166,1.62,
863,2/19/2021,24,0.36,0.56333333,1.13,
863,2/20/2021,24,0.02,0.19291668,0.44,
863,2/21/2021,24,0.38,0.47083333,0.55,
863,2/22/2021,24,0,0.15583333,0.41,
863,2/23/2021,24,0,0.45583335,0.88,
863,2/24/2021,24,0.72,0.8829167,1.21,
863,2/25/2021,24,0.41,0.71125,0.93,
863,2/26/2021,24,0.96,1.16875,1.4,
863,2/27/2021,24,0.91,1.2891667,1.4,
863,2/28/2021,24,0.27,0.5125,0.83,
863,3/1/2021,24,0.14,0.33,0.61,
863,3/2/2021,24,0.44,0.71125,0.99,
863,3/3/2021,24,0.08,0.4125,0.72,
863,3/4/2021,24,0.05,0.16291666,0.3,
863,3/5/2021,24,0.16,0.40166667,0.58,
863,3/6/2021,24,0.27,0.39916667,0.61,
863,3/7/2021,24,0.44,0.60125,0.85,
863,3/8/2021,24,0.58,0.81916666,1.04,
863,3/9/2021,24,0.85,0.9304167,1.07,
863,3/10/2021,24,0.41,0.7033333,0.99,
863,3/11/2021,24,0,0.21958333,0.44,
863,3/12/2021,24,0,0,0,
863,3/13/2021,24,0,0.0025,0.02,
863,3/14/2021,23,0,0.18086956,0.52,
863,3/15/2021,24,0.14,0.31333333,0.58,
863,3/16/2021,24,0,0.102916665,0.33,
863,3/17/2021,24,0,0.11083334,0.36,
863,3/18/2021,24,0,0.005416667,0.05,
863,3/19/2021,24,0,0,0,
863,3/20/2021,24,0,0,0,
863,3/21/2021,24,0,0,0,
863,3/22/2021,24,0,0.0175,0.05,
863,3/23/2021,24,0,0.028333332,0.08,
863,3/24/2021,24,0,0.094166666,0.27,
863,3/25/2021,24,0.16,0.33541667,0.61,
863,3/26/2021,24,0.22,0.40541667,0.66,
863,3/27/2021,24,0.19,0.37,0.58,
863,3/28/2021,24,0.02,0.18083334,0.33,
863,3/29/2021,24,0.05,0.46958333,0.88,
863,3/30/2021,24,0.41,0.6191667,0.88,
863,3/31/2021,24,0.05,0.25125,0.47,
863,4/1/2021,24,0,0.04375,0.19,
863,4/2/2021,24,0,0.04,0.14,
863,4/3/2021,24,0.14,0.38541666,0.8,
863,4/4/2021,24,0.41,0.66541666,1.02,
863,4/5/2021,24,0.19,0.41458333,0.69,
863,4/6/2021,24,0.16,0.3225,0.52,
863,4/7/2021,24,0.27,0.33916667,0.5,
863,4/8/2021,24,0,0.17625,0.41,
863,4/9/2021,24,0,0.055416666,0.27,
863,4/10/2021,24,0,0.08916667,0.36,
863,4/11/2021,24,0,0.012083333,0.05,
863,4/12/2021,24,0.02,0.12875,0.3,
863,4/13/2021,24,0.11,0.33166668,0.61,
863,4/14/2021,24,0.52,0.94166666,1.34,
863,4/15/2021,24,0.47,0.8516667,1.26,
863,4/16/2021,24,0.74,1.2641667,1.91,
863,4/17/2021,24,1.07,1.21,1.45,
863,4/18/2021,24,1.13,1.3145833,1.53,
863,4/19/2021,24,0.11,1.15125,1.53,
863,4/20/2021,24,0.16,1.0745833,1.94,
863,4/21/2021,24,0.22,0.6145833,1.4,
863,4/22/2021,24,0.36,1.6041666,2.53,
863,4/23/2021,24,1.75,2.1320834,2.72,
863,4/24/2021,24,1.78,2.18875,2.77,
863,4/25/2021,24,1.94,2.3333333,3.14,
863,4/26/2021,24,1.7,2.15625,3.14,
863,4/27/2021,24,2.1,2.6954167,3.96,
863,4/28/2021,24,2.58,3.2241666,3.99,
863,4/29/2021,24,2.66,3.6299999,5,
863,4/30/2021,24,2.5,2.8454168,3.41,
863,5/1/2021,24,2.34,2.9279168,3.49,
863,5/2/2021,24,2.32,2.8170834,3.49,
863,5/3/2021,24,2.45,2.7395833,3.59,
863,5/4/2021,24,2.32,3.0308332,3.93,
863,5/5/2021,24,3.09,3.7358334,4.58,
863,5/6/2021,24,3.59,4.04125,4.43,
863,5/7/2021,24,2.61,2.9370832,4.22,
863,5/8/2021,24,2.85,4.102083,5.49,
863,5/9/2021,24,2.61,2.9075,3.46,
863,5/10/2021,24,2.26,2.7945833,3.27,
863,5/11/2021,24,2.42,2.8395834,3.22,
863,5/12/2021,24,2.77,3.2091668,3.75,
863,5/13/2021,24,3.2,4.1433334,5.23,
863,5/14/2021,24,2.88,3.59875,4.51,
863,5/15/2021,24,2.53,2.9920833,3.59,
863,5/16/2021,24,3.06,3.6270833,4.3,
863,5/17/2021,24,3.8,4.5433335,5.05,
863,5/18/2021,24,4.4,4.61875,5.05,
863,5/19/2021,24,3.27,3.92125,4.74,
863,5/20/2021,24,2.98,3.6145833,4.61,
863,5/21/2021,24,3.88,4.173333,4.69,
863,5/22/2021,24,4.38,4.9166665,5.41,
863,5/23/2021,24,4.25,4.8741665,6.31,
863,5/24/2021,24,3.59,4.66125,5.46,
863,5/25/2021,24,3.67,4.5045834,5.33,
863,5/26/2021,24,4.82,5.230417,5.95,
863,5/27/2021,24,4.12,4.6829166,5.46,
863,5/28/2021,24,4.82,5.4504166,6.64,
863,5/29/2021,24,4.38,5.9666667,6.86,
863,5/30/2021,24,4.92,5.6883335,6.51,
863,5/31/2021,24,5.26,5.86125,7.14,
863,6/1/2021,24,5.28,6.2645836,6.89,
863,6/2/2021,24,6,6.610833,7.44,
863,6/3/2021,24,6.41,6.8133335,7.44,
863,6/4/2021,24,6.48,6.942917,7.29,
863,6/5/2021,24,5.82,6.1083336,6.38,
863,6/6/2021,24,5.28,5.5079165,5.75,
863,6/7/2021,24,4.51,5.110417,5.95,
863,6/8/2021,24,4.64,5.015,5.57,
863,6/9/2021,24,4.56,4.7604165,4.92,
863,6/10/2021,24,4.9,5.30375,5.9,
863,6/11/2021,24,5.31,5.5829167,5.82,
863,6/12/2021,24,5.05,5.2825,5.64,
863,6/13/2021,24,5.33,5.7799997,6.43,
863,6/14/2021,24,5.67,6.2808332,7.02,
863,6/15/2021,24,5.82,6.525833,7.34,
863,6/16/2021,24,6.46,7.5233335,8.97,
863,6/17/2021,24,7.32,8.2508335,8.97,
863,6/18/2021,24,7.77,8.335,8.99,
863,6/19/2021,24,7.72,8.514584,9.39,
863,6/20/2021,24,7.7,9.400833,10.05,
863,6/21/2021,24,9.29,9.799583,11.03,
863,6/22/2021,24,9.29,10.46375,11.49,
863,6/23/2021,24,9.11,9.873333,11.39,
863,6/24/2021,24,7.77,8.780833,9.56,
863,6/25/2021,24,7.54,8.1125,8.57,
863,6/26/2021,24,6.56,7.644583,9.09,
863,6/27/2021,24,8.15,8.450417,8.84,
863,6/28/2021,24,7.67,8.103333,8.49,
863,6/29/2021,24,7.8,8.851666,10,
863,6/30/2021,24,8.47,8.781667,9.68,
863,7/1/2021,24,7.67,8.213333,8.64,
863,7/2/2021,24,7.42,8.26875,9.09,
863,7/3/2021,24,8.32,8.657917,9.14,
863,7/4/2021,24,8.12,8.4275,8.77,
863,7/5/2021,24,7.29,7.6775,8.2,
863,7/6/2021,24,7.9,8.1258335,8.3,
863,7/7/2021,24,7.19,7.38375,7.82,
863,7/8/2021,24,6.91,7.18,7.49,
863,7/9/2021,24,6.51,6.7191668,7.17,
863,7/10/2021,24,6.74,7.095,7.65,
863,7/11/2021,24,6.74,7.6404166,8.62,
863,7/12/2021,24,8.12,8.371667,8.87,
863,7/13/2021,24,7.7,8.0325,8.27,
863,7/14/2021,24,7.47,8.477083,9.41,
863,7/15/2021,24,7.85,8.35375,8.89,
863,7/16/2021,24,7.19,7.5425,8.07,
863,7/17/2021,24,6.97,7.23,7.59,
863,7/18/2021,24,6.66,7.07625,7.77,
863,7/19/2021,24,6.79,7.369583,8.1,
863,7/20/2021,24,7.34,7.5829167,7.8,
863,7/21/2021,24,7.77,8.125417,8.67,
863,7/22/2021,24,8.02,8.272083,8.62,
863,7/23/2021,24,8.02,8.465,8.87,
863,7/24/2021,24,8.32,8.62875,9.26,
863,7/25/2021,24,8.17,8.785833,9.63,
863,7/26/2021,24,8.89,9.16625,9.58,
863,7/27/2021,24,9.29,9.569166,9.78,
863,7/28/2021,24,9.29,9.820416,10.42,
863,7/29/2021,24,9.98,10.312917,10.69,
863,7/30/2021,24,9.95,10.298333,10.66,
863,7/31/2021,24,9.95,10.51375,11.01,
863,8/1/2021,24,10.81,11.21,11.9,
863,8/2/2021,24,11.05,11.68875,12.78,
863,8/3/2021,24,11.81,12.535,13.52,
863,8/4/2021,24,12.75,13.009583,13.23,
863,8/5/2021,24,10.81,11.915417,13.06,
863,8/6/2021,24,9.93,10.383333,10.81,
863,8/7/2021,24,9.85,10.164583,10.37,
863,8/8/2021,24,9.95,10.435,10.91,
863,8/9/2021,24,10.17,10.359583,10.81,
863,8/10/2021,24,10.25,10.617084,11.25,
863,8/11/2021,24,10.17,10.33625,10.49,
863,8/12/2021,24,10.03,10.317083,10.59,
863,8/13/2021,24,9.76,9.963333,10.3,
863,8/14/2021,24,9.36,9.715417,10.1,
863,8/15/2021,24,9.11,9.596251,10.05,
863,8/16/2021,24,8.59,9.08875,9.61,
863,8/17/2021,24,8.92,9.483334,9.9,
863,8/18/2021,24,9.24,9.698334,10.47,
863,8/19/2021,24,9.58,9.881666,10.2,
863,8/20/2021,24,9.51,9.715,9.9,
863,8/21/2021,24,9.41,9.702084,10.25,
863,8/22/2021,24,9.85,10.130834,10.37,
863,8/23/2021,24,10.25,10.559167,10.98,
863,8/24/2021,24,10.32,10.5275,10.71,
863,8/25/2021,24,10.1,10.357917,10.61,
863,8/26/2021,24,9.76,9.939584,10.25,
863,8/27/2021,24,9.24,9.8075,10.3,
863,8/28/2021,24,9.56,9.9275,10.25,
863,8/29/2021,24,10,10.121667,10.25,
863,8/30/2021,24,10.03,10.23625,10.64,
863,8/31/2021,24,10.2,10.362917,10.59,
863,9/1/2021,24,10.27,10.36,10.44,
863,9/2/2021,24,10.37,10.520833,10.71,
863,9/3/2021,24,10.44,10.645416,11.01,
863,9/4/2021,24,10.52,10.77375,11.08,
863,9/5/2021,24,10.3,10.604167,10.96,
863,9/6/2021,24,9.51,10.17375,10.44,
863,9/7/2021,24,9.11,9.394584,9.98,
863,9/8/2021,24,10.12,10.414583,10.61,
863,9/9/2021,24,10.3,10.496667,10.66,
863,9/10/2021,24,10.35,10.57875,10.86,
863,9/11/2021,24,10.2,10.52625,10.74,
863,9/12/2021,24,10.25,10.428333,10.61,
863,9/13/2021,24,9.98,10.27375,10.57,
863,9/14/2021,24,9.66,9.99125,10.42,
863,9/15/2021,24,7.9,8.756667,10.03,
863,9/16/2021,24,9.21,9.38125,9.61,
863,9/17/2021,24,8.99,9.237917,9.51,
863,9/18/2021,24,8.89,9.152083,9.41,
863,9/19/2021,24,9.04,9.259583,9.58,
863,9/20/2021,24,8.69,9.00125,9.26,
863,9/21/2021,24,8.27,8.44625,8.62,
863,9/22/2021,24,8.07,8.26,8.49,
863,9/23/2021,24,8.12,8.293333,8.37,
863,9/24/2021,24,7.67,7.93375,8.2,
863,9/25/2021,24,7.62,7.789583,8.02,
863,9/26/2021,24,7.29,7.5825,7.87,
863,9/27/2021,24,7.29,7.4958334,7.72,
863,9/28/2021,24,7.09,7.6833334,8.12,
863,9/29/2021,24,7.12,7.5633335,7.87,
863,9/30/2021,24,7.07,7.3395834,7.52,
863,10/1/2021,24,7.32,7.4675,7.62,
863,10/2/2021,24,6.99,7.179167,7.39,
863,10/3/2021,24,7.12,7.2545834,7.42,
863,10/4/2021,24,6.79,7.074583,7.34,
863,10/5/2021,24,6.79,7.1970835,7.52,
863,10/6/2021,24,7.14,7.519583,7.92,
863,10/7/2021,24,6.97,7.175833,7.32,
863,10/8/2021,24,6.86,7.1158333,7.32,
863,10/9/2021,24,6.79,6.9541664,7.24,
863,10/10/2021,24,6.56,6.8541665,7.02,
863,10/11/2021,24,6.43,6.7391667,7.02,
863,10/12/2021,24,6.31,6.52875,6.66,
863,10/13/2021,24,6.43,6.5770836,6.71,
863,10/14/2021,24,6,6.265,6.46,
863,10/15/2021,24,6.2,6.3225,6.46,
863,10/16/2021,24,5.36,5.9379168,6.23,
863,10/17/2021,24,5.8,6.17,6.46,
863,10/18/2021,24,5.9,6.170417,6.51,
863,10/19/2021,24,5.67,5.837917,6.2,
863,10/20/2021,24,5.75,6.1654167,6.38,
863,10/21/2021,24,4.9,5.6725,6.26,
863,10/22/2021,24,5.82,5.985833,6.1,
863,10/23/2021,24,5.59,5.8450003,6.05,
863,10/24/2021,24,5.46,5.6545835,5.87,
863,10/25/2021,24,5.62,5.7704167,6,
863,10/26/2021,24,5.57,5.693333,5.85,
863,10/27/2021,24,4.12,4.8375,5.54,
863,10/28/2021,24,4.06,4.980833,5.41,
863,10/29/2021,24,4.9,5.18875,5.49,
863,10/30/2021,24,5.02,5.5404167,5.72,
863,10/31/2021,24,4.9,5.315833,5.85,
863,11/1/2021,24,5.15,5.2883334,5.44,
863,11/2/2021,24,4.77,4.9354167,5.13,
863,11/3/2021,24,4.38,4.9983335,5.57,
863,11/4/2021,24,5.36,5.42625,5.51,
863,11/5/2021,24,4.87,5.097083,5.39,
863,11/6/2021,24,4.43,4.5716667,4.87,
863,11/7/2021,25,4.51,4.6352,4.84,
863,11/8/2021,24,4.66,4.840417,4.95,
863,11/9/2021,24,4.4,4.6545835,4.84,
863,11/10/2021,24,3.3,3.8808334,4.4,
863,11/11/2021,24,3.01,3.5716667,3.91,
863,11/12/2021,24,2.82,3.0754166,3.33,
863,11/13/2021,24,2.24,2.60875,3.2,
863,11/14/2021,24,2.16,2.4579167,2.88,
863,11/15/2021,24,2.05,2.4095833,2.74,
863,11/16/2021,24,1.7,2.0133333,2.29,
863,11/17/2021,24,1.07,1.47,1.89,
863,11/18/2021,24,1.1,1.2329167,1.32,
863,11/19/2021,24,0.88,1.11,1.26,
863,11/20/2021,24,0.55,1.4266666,2.1,
863,11/21/2021,24,0.99,1.2316667,1.4,
863,11/22/2021,24,0.63,0.77958333,1.13,
863,11/23/2021,24,0.3,0.595,0.96,
863,11/24/2021,24,0.41,0.5254167,0.74,
863,11/25/2021,24,0.22,0.29458335,0.41,
863,11/26/2021,24,0.14,0.36375,0.61,
863,11/27/2021,24,0,0.07458334,0.25,
863,11/28/2021,24,0,0,0,
863,11/29/2021,24,0,0,0,
863,11/30/2021,24,0,0.037916668,0.11,
863,12/1/2021,24,0,0.025,0.08,
863,12/2/2021,24,0,0.055833332,0.11,
863,12/3/2021,24,0,0,0,
863,12/4/2021,24,0,0,0,
863,12/5/2021,24,0,0,0,
863,12/6/2021,24,0,0,0,
863,12/7/2021,24,0,0,0,
863,12/8/2021,24,0,0,0,
863,12/9/2021,24,0,0,0,
863,12/10/2021,24,0,0,0,
863,12/11/2021,22,0,0.007727273,0.05,
863,12/12/2021,7,0,0,0,
863,12/13/2021,14,0,0,0,
863,12/14/2021,24,0,0,0,
863,12/15/2021,24,0,0,0,
863,12/16/2021,24,0,0,0,
863,12/17/2021,24,0,0,0,
863,12/18/2021,24,0,0,0,
863,12/19/2021,24,0,0,0,
863,12/20/2021,24,0,0,0,
863,12/21/2021,24,0,0,0,
863,12/22/2021,24,0,0,0,
863,12/23/2021,24,0,0,0,
863,12/24/2021,24,0,0,0,
863,12/25/2021,24,0,0,0,
863,12/26/2021,24,0,0,0,
863,12/27/2021,24,0,0.024166666,0.11,
863,12/28/2021,24,0.14,0.25458333,0.44,
863,12/29/2021,24,0.25,0.29875,0.38,
863,12/30/2021,24,0.14,0.35750002,0.5,
863,12/31/2021,24,0,0.24416667,0.5,
863,1/1/2022,24,0,0,0,
863,1/2/2022,24,0,0,0,
863,1/3/2022,24,0,0,0,
863,1/4/2022,24,0,0.016666666,0.02,
863,1/5/2022,24,0.02,0.0375,0.05,
863,1/6/2022,24,0,0.054166667,0.08,
863,1/7/2022,24,0,0.009166666,0.02,
863,1/8/2022,24,0,0.013333333,0.02,
863,1/9/2022,24,0.02,0.02375,0.05,
863,1/10/2022,24,0.02,0.03875,0.05,
863,1/11/2022,24,0.05,0.05,0.05,
863,1/12/2022,24,0.02,0.0425,0.08,
863,1/13/2022,24,0.05,0.05125,0.08,
863,1/14/2022,24,0.05,0.05,0.05,
863,1/15/2022,24,0.05,0.0625,0.08,
863,1/16/2022,24,0.05,0.0675,0.08,
863,1/17/2022,24,0.05,0.06125,0.08,
863,1/18/2022,24,0.05,0.06,0.08,
863,1/19/2022,24,0.05,0.06125,0.08,
863,1/20/2022,24,0.05,0.06625,0.08,
863,1/21/2022,24,0.08,0.12125,0.14,
863,1/22/2022,24,0.08,0.11125,0.14,
863,1/23/2022,24,0.08,0.1225,0.14,
863,1/24/2022,24,0.08,0.13208333,0.16,
863,1/25/2022,24,0.08,0.1,0.14,
863,1/26/2022,24,0.05,0.105,0.14,
863,1/27/2022,24,0.05,0.08,0.11,
863,1/28/2022,24,0.02,0.07875,0.14,
863,1/29/2022,24,0.08,0.12833333,0.16,
863,1/30/2022,24,0.14,0.14166667,0.16,
863,1/31/2022,24,0.14,0.15083334,0.16,
863,2/1/2022,24,0.14,0.18458334,0.25,
863,2/2/2022,24,0.19,0.22916667,0.27,
863,2/3/2022,24,0.19,0.20875,0.22,
863,2/4/2022,24,0.16,0.2025,0.25,
863,2/5/2022,24,0.19,0.22833334,0.27,
863,2/6/2022,24,0.19,0.2075,0.22,
863,2/7/2022,24,0.14,0.17791666,0.22,
863,2/8/2022,24,0.14,0.18041666,0.25,
863,2/9/2022,24,0.16,0.22041667,0.27,
863,2/10/2022,24,0.22,0.24833333,0.3,
863,2/11/2022,24,0.22,0.25625,0.27,
863,2/12/2022,24,0.25,0.26625,0.33,
863,2/13/2022,24,0.25,0.27708334,0.33,
863,2/14/2022,24,0.22,0.28833336,0.36,
863,2/15/2022,24,0.27,0.30875,0.33,
863,2/16/2022,24,0.27,0.3241667,0.41,
863,2/17/2022,24,0.33,0.35125002,0.38,
863,2/18/2022,24,0.36,0.38708332,0.44,
863,2/19/2022,24,0.33,0.36625,0.44,
863,2/20/2022,24,0.36,0.40916666,0.47,
863,2/21/2022,24,0.36,0.38666666,0.44,
863,2/22/2022,24,0.33,0.405,0.52,
863,2/23/2022,24,0.38,0.46791667,0.63,
863,2/24/2022,24,0.41,0.48708335,0.58,
863,2/25/2022,24,0.27,0.40291667,0.55,
863,2/26/2022,24,0.25,0.3325,0.44,
863,2/27/2022,24,0.38,0.45333332,0.55,
863,2/28/2022,24,0.38,0.44875,0.52,
863,3/1/2022,24,0.33,0.39208335,0.47,
863,3/2/2022,24,0.3,0.3541667,0.47,
863,3/3/2022,24,0.27,0.34375,0.41,
863,3/4/2022,24,0.33,0.41416666,0.63,
863,3/5/2022,24,0.38,0.48333332,0.61,
863,3/6/2022,24,0.38,0.5025,0.63,
863,3/7/2022,24,0.41,0.49208334,0.58,
863,3/8/2022,24,0.41,0.46,0.5,
863,3/9/2022,24,0.36,0.42458335,0.47,
863,3/10/2022,24,0.33,0.44,0.58,
863,3/11/2022,24,0.38,0.45,0.55,
863,3/12/2022,24,0.41,0.48375,0.61,
863,3/13/2022,23,0.38,0.49826086,0.74,
863,3/14/2022,24,0.36,0.45499998,0.66,
863,3/15/2022,24,0,0.13083333,0.33,
863,3/16/2022,24,0,0.012916666,0.05,
863,3/17/2022,24,0.02,0.07,0.14,
863,3/18/2022,24,0,0.027916666,0.14,
863,3/19/2022,24,0,0.0475,0.25,
863,3/20/2022,24,0,0.029166667,0.16,
863,3/21/2022,24,0,0.049583334,0.27,
863,3/22/2022,24,0,0.17999999,0.52,
863,3/23/2022,24,0.38,0.44375,0.55,
863,3/24/2022,24,0.27,0.35,0.41,
863,3/25/2022,24,0.25,0.29916668,0.38,
